label,sentence
2,先行上映が決定、ついに“アベンジャーズ現象”が日本上陸
0,【オトナ女子映画部】『マイ・ビッグ・ファット・ウェディング』
0,【独女的コミックレビュー】　vol.2『ミラーボール・フラッシング・マジック』
0,自転車女子、はじめました vol.13『サイクリングで、ココロを柔軟性に』Presented by ゆるっとcafe
1,新ビジネスやワークスタイルを紹介！企業を商品で繋ぐ「zigBiz」で新コンテンツを配信
0,【オトナ女子コミック部】オタク中年男の「報われた」婚活体験記『結婚しないと思ってた』
1,町会議が震災復興を応援！　福島県三春町の町会議レポート
2,3社競合“はやぶさ”ツイッター総選挙「そっくりさんは誰だ？」
0,やっぱり男も“顔”ですか？
1,Galaxy Noteを1日フルに使い倒せる！2.2倍の大容量5400mAhバッテリの便利さと使い勝手
2,“鉄の女”メリル・ストリープが29年ぶり、3度目のオスカー受賞
2,“アベンジャーズ現象”日本上陸、早朝の六本木ヒルズに長蛇の列が出現
0,独女世代、これからは温活？
0,自転車女子、はじめましたvol.05「ペダルとギアですいすいポタリング」Presented by ゆるっとcafe
1,Facebookで友達宛にコメントを付けたことを知らせたい【知っ得！虎の巻】
0,2011年こそ結婚したい！　独女・独男の婚活事情
2,クリスタル ケイがハリウッド大作アニメの吹き替え担当に！世界進出の足がかりとなるか
2,【週末映画まとめ読み】注目するのは「貞子の野球カード」か「ボーイッシュ美少女の恋愛トーク」か
1,金環日食に続く天体ショー！　昨日の部分月食見ました？　そして明日もあるぞ！
2,次々に病棟から消えていく、監禁された5人の少女
0,待つも動くもあなた次第、のらりくらり男が急増中！
2,ついに来た！　『貞子3D』、恐怖の予告編が解禁
0,あなたはどう思う？ 結婚後も自分のためだけにお金を使いたい男たち
2,小森純、恐怖メイクで夫の“浮気宣言”を暴露
0,お寿司orステーキ！？ デートでは何が食べたいか
0,動物に癒されたい！
2,【GOGW映画 一人編】どこまでウソで、どこからホント? 『容疑者、ホアキン・フェニックス』
2,第一弾で惨敗の「はやぶさ」シリーズ、ファミリー層を狙い起死回生なるか
1,次の名前はiPad 3？新しいiPadの機能はどうなる【デジ通】
1,ユーザーとメーカーとの橋渡し！大盛況だったUltrabooker.jpブース
2,謎の人体発火、ウルフドッグによる連続殺人事件の闇
1,今夜0時に何が？　旧マシンのパワーアップネタを振り返る【ITフラッシュバック】
1,なんという豪華キャスティング！ニコニコ超会議スーパーステージの出演者を発表！
2,【週末映画まとめ読み】ゴールデン・グローブ賞で最多3冠を獲得した作品とは？
0,既婚の男友達とどうつきあうか？
0,「優しい男」なのにモテない理由とは？
0,実録！ 彼が挨拶に来る日
2,3D全盛の時代に、白黒のサイレント映画『アーティスト』が評価される理由
0,便秘であわや入院！？ あなたのお通じは大丈夫？
1,春分の日のトリビア！Googleロゴがイラストである理由
1,バージョンアップは提供されるのか? Android端末の選び方【デジ通】
0,結婚相手に妥協できるもの、できないもの　（男性編）
2,究極のヴァンパイア・ハンター、“戦う聖職者”の聖書に隠された武器
1,twitterの写真のほうがカッコいい！孫社長 Facebook開始宣言が話題
0,【オトナ女子のリアルな悩み】7歳年下の男性に片想い…年齢と立場を考えると想いを伝えられず…
2,木佐アナが夫にトーク指導「スピルバーグは“素敵な”お爺さん」
2,ファン必見！『ダークナイト ライジング』のアクション満載のテレビCM映像が公開
1,本日はプレイ不可なロゴ！　Googleロゴがスポーツ関連画像に変化第十二弾
1,作業用BGMを探すのに最適！　お気に入りのアーティストを連続再生「Musictonic」
2,鳥越俊太郎が『戦火の馬』全国特別試写会で“希望”を語る
1,スタンド＆カバーにキーボード！ iPadを使い倒せるガジェット登場【イケショップのレア物】
2,【DVDエンター！】水樹奈々が声優出演、大ヒットドラマの美人チアリーダーが超美形俳優と恋に
0,結婚式はオンナの自意識披露パーティー？
0,【オトナ女子のリアルな悩み】最長で半年…恋愛が長続きしない理由は？
0,連絡先を全員送信ってアリなの？
1,スクラップブックが簡単にできる！写真加工アプリ【iPhoneでチャンスを掴め】
1,レノボ、プロゴルファーの斉藤愛璃選手とオフィシャル・スポンサーシップ契約を締結
1,スマホもバッテリーパックもコレ1台でOK！欲張りなマルチ充電器【イケショップのレア物】
2,【特別映像】凶暴な巨大生物が救世主を公開処刑
2,【編集部的映画批評】今、観なければいけないウルトラマンがここにある
2,インタビュ—：ティム・ディケイ（ピーター・バーク役）
1,Macの隠し機能を使うアプリ！長寿命の無線マウスから最新PCまで一挙紹介【ITフラッシュバック】
2,『マダガスカル3』で声優の続投が決定、柳沢慎吾が“ひとり警視庁24時”
2,【週末映画まとめ読み】綾瀬はるか、吹石一恵らの『ひみつのアッコちゃん』コスプレ姿に大歓声
1,ドコモのスマホに強い味方！ドコモ Optimus LTE L-01D用スタンダード大容量バッテリー【モバステ通信】
2,監督が予想しなかったラブストーリーと“映画通ほどダマされる”結末
0,訊かれて困る“クリスマスの過ごし方”。貴方の楽しみは？
2,【週末映画まとめ読み】“美しすぎる知の女神”優木まおみが「触らせて」
0,焼き場に直行！ 独女が考えるこれからの葬儀とは？
2,9.11から10年、アカデミー賞受賞者たちが勢揃いして世界的ベストセラーを映画化
2,次世代のVFX技術で、時代遅れの旧式ロボット“ATOM”に吹き込まれた命
1,アップルがモバイル市場を牽引！国内モバイルデバイス市場規模が明らかに
0,婚期短し恋せよ乙女！−乙女女子解体新書
2,ジョニデが常識はずれのヴァンパイアに！  『ダーク・シャドウ』予告映像に注目
2,『HEROES／ヒーローズ』最大の主人公が発狂「心を打つ、悲しげな役を演じたくなかった」
2,“今最も輝いている女優”武井 咲が歌手デビュー
1,クアッドコアのFusion APU搭載！デスクトップ代わりになるLenovoの新型ノート
1,電波監理審議会が答申！プラチナバンド900MHz帯はソフトバンクへ
0,赤裸々な女の生態を描く「祝女」が帰ってくる！
1,ドコモのスマホに強い味方！ドコモ AQUOS PHONE SH-01D対応大容量バッテリー【モバステ通信】
2,宮崎あおい、堺雅人、竹内結子ら美男美女が勢揃い　＜2011年インタビューまとめ vol.5＞
0,29歳症候群からの脱出！
1,静音PCに最適なグラボ登場！　アスクよりファンレスのKepler搭載グラボ登場
2,【終了しました】剛力彩芽に会える！ 映画『プロメテウス』のスペシャルイベントにご招待
0,男と女の割り勘問題
0,独女たちの名言集 feat. ニーチェ
0,女性が抱える“アノ悩み”は、身近な食物と食べ方に解決の光明あり
2,人間のボクシングは死に絶え、時代は“最強”ロボット格闘技へ
0,「腫れ物女」に気をつける
1,こんこん、ふぉっくす紺子だよ！紺子のぬいぐるみ、できたんだよ【紺子にゅうす】
2,インタビュー：ポール・ハギス監督「自分の価値は、証明し続けなければならない」
2,【週末映画まとめ読み】宮崎あおい「いろいろな夫婦の形がある」
0,夏につきもののアノ話…『私の恐怖体験』
2,何でもありか？ なでしこジャパンの試合に“職権乱用”コマーシャル
2,“永遠のタフガイ”ブルース・ウィリス役を演じる日本のスターといえば？
2,ユージの前に立ちはだかったJOY「僕はAKBの高橋みなみを守る」
0,【オトナ女子のリアルな悩み】元彼から今でも連絡がきます…復縁はできますか？
2,伝説のホラー映画が蘇る、『フライトナイト／恐怖の夜』の予告映像が公開
0,ミソジニーの正体とは？
1,かっこ良すぎるまな板！　アスクよりAerocoolの「Strike-X AIR」登場
