label,sentence
1,見ているだけで女子力が“アガる”　モデル発の人気のコスメ「LoLLIA」
1,寒い冬は動物カフェでほっこり
0,いい大人が癒やされたくなった！ スマートペット育成記 （1）【デジ通】
1,「会社の体育会系なカルチャーに馴染めません」 - 辛口説教部屋 vol.7
1,結局みんなスマホで何やっているの？ “それぞれのスマホ事情調査”
1,勝負は最初の３分間。トークのツカミはOK？-人事担当者がこっそり教える採用ウラ話 vol.5
0,スマホに関する疑問に答えます！ PC使い故のスマホへの疑問を解決【デジ通】
2,底抜けに可愛い国内無敵のチャンピオン
2,【Sports Watch】世界で一番かわいい力持ち
1,【オトナ女子ブックレビュー】美しく年齢を重ねたいアラサー女子必読の書『このまま30歳になってもイイですか？』
1,あなたのそのオバサン顔大丈夫？
1,遂に日本を追い越し始めた韓国
0,真夏のダンスに15万人が熱狂　大盛況だったニコニコダンスマスター4レポート
1,【オトナ女子映画部】幸せの“フリ”が自分を破滅に追い込む？『彼女を見ればわかること』
1,今年の恋愛はどうなる？　Peachyが占う2012年の運勢（恋愛運・仕事＆金運編）
1,【終了しました】瑛太主演の大迫力アクション映画『ワイルド7』試写会に25組50名様をご招待
1,「結婚を焦ってる人」と言われたら
1,“少女”に戻って楽しみたい！懐カワキャラグッズ百花繚乱
1,足元まで気を抜かないのがオシャレガール
2,【Sports Watch】プロ野球で一番最初に1億円プレーヤーになったのは？
1,薄っぺらい親友関係が増殖中？ 女の友情はきょわい〜！？
0,液晶一体型！新型ワークステーションからインド製携帯電話まで【デジ通】一気読み
1,話題の格言『ボーダーを着る女は、95％モテない！』は本当か？
1,年収1000万円のビジネスパーソンに聞いた「年収アップのために必要な資格・スキル」 - 年収1000万円研究所 vol.20
0,自然災害だからと諦めない！　災害救助法適用地区に関する特別サービスを利用しよう
2,【Sports Watch】みのもんた上機嫌「オランダ戦は4-0で日本」
1,29歳症候群からの脱出！
1,「40代女子」はありかナシか？
1,インタビュー：池松壮亮＆石田卓也さん「本当の“映画的な良さ”をもった映画」
1,SHIHOさんが、南国の心地よい風を満喫して走る「グアム ココ ロードレース」に挑戦！
1,2011年は「新・フードコスメ」にトレンドの予感あり！
1,次世代への願いを込めた燃料電池電気自動車
1,【オトナ女子コミック部】白髪、垂れ尻、ほうれい線。『だって40なんだも〜ん！』はすべてに諦めがつく魔法の言葉!?
0,コペルニクス的転回的なGPU登場！ITニュースの1週間を振り返る【ITフラッシュバック】
2,【Sports Watch】武田修宏が大物女優に下ネタ連発!?
2,韓国代表FWパク・チュヨンが「消えた」？
2,なでしこ美人解説者・大竹七未さんが突然しどろもどろに!?
1,「潜入ガールズトーク！〜OLに聞く、デート・アイテム・ガジェットetc…編〜」
0,ガジェット使い方新提案！　小技の効いたハイテク家電使いこなし術【ハイテク家電で新生活】
1,お父さんは好きですか？
1,東京23区女ひとり風呂vol.06「北区・春のテルマエ風呂」presented byゆるっとcafe
1,【オトナ女子映画部】赤ん坊の父親に捨てられても、人生勝ち負けじゃないと断言する臨月妊婦『ハラがコレなんで』
2,【Sports Watch】琴光喜の退職金、「満額なら5500万円」!?
0,全国21店舗で配信開始！　ドスパラが9月より店内放送型情報番組を開始
1,LINEで友達をブロックすると…／誰からも「モテる」女の習慣など−【ライフスタイル】週間ランキング
2,【Sports Watch】ビーチバレー・浅尾、引退後の皮算用とは？
2,なでしこ美人解説者、支離滅裂な応答に弁明
2,【Sports Watch】日本代表、無得点ドローも「うまくいかなかった前半にポイントがある」
0,自分のパソコンを自分で組み立てる！富士通のパソコン組立体験サービス【デジ通】
0,ThinkPadのACアダプタはどうなる 太いコネクタが薄型化のネックに【デジ通】
1,愛と節約　Presented by ゆるっとcafe
2,【Sports Watch】内田、背水のセカンドレグへ「こんなところで投げたくない」
1,年収、結婚、生活……働くオトコの「平均」ってどのぐらい？
1,ととのいました！2011年スケジュール帳の使い方
2,【Sports Watch】奇跡の同点ゴール、澤が感じた不思議な感覚とは？
2,なでしこ美人解説者＝大竹さんも絶賛した高瀬のゴール「本当に技術高い」
1,彼ママが姑に変わる瞬間！
2,【Sports Watch】古閑不調の背景、ダルとの熱愛報道で“かなりの深手を負った”
1,【オトナ女子のリアルな悩み】最長で半年…恋愛が長続きしない理由は？
1,「結婚しないの？」という人への対応は
1,女性の笑顔をより美しく　タカシマヤタイムズスクエアに6店舗がニューオープン
1,人生観が変わる！？ 一度は行ってみたい世界のあの場所！
1,浮気性の血液型は?／幸せになれない女子の特徴−【恋愛】週間ランキング
1,年収1000万円のビジネスマンが選ぶ「グローバル競争で期待できる日本企業ベスト20」 - 年収1000万円研究所 vol.12
2,北朝鮮観客席の様子を伝えたアナウンサー「統率がとれていました」
1,年賀状に見るDQNネーム最前線
2,帰国翌日には湯郷Belleの練習に参加していた宮間あや
1,【iPhone版】新しくなった♪Peachyアプリの使い方
2,【Sports Watch】中村俊輔と本田圭佑、チームの軸はどちらか？ 其の一
1,憧れリムジンでクリスマス♪ 二人の愛も最高潮！
1,進化し続ける「レンジ専用食品」　電子レンジを“相棒”にする「レンジェンヌ」とは!?
1,＜コラム＞飛ぶドライバーとは何か？【ゴルフ特集】
1,「潜入ガールズトーク！〜現役女子大生に聞く、デート・プレゼント・etc…編〜」
2,【Sports Watch】取材お断りの天才美少女スイマー
2,「跳躍系の選手に美形が多い」徳光アナ一押しの女子アスリートとは
0,スマホが使える時間をのばす裏技！激安のモバイル大容量バッテリー【モバステ通信】
1,他人の自慢話、どうスルーする？
0,古いWiFi環境に追加するだけ！　最大300Mbps通信を可能にする家電用アクセスポイント
2,桑田真澄氏、DeNAべスターズ監督＆巨人お家騒動に言及
1,スマホで花咲く恋もある!?　合コンで使える本当の“モテテク”
1,「転職できる力」養成講座　その2 ： 『一生かかっても知り得ない年収１億円思考』
1,独女に問いたい。なぜあなたは痩せたいの？
0,冷房なしでは低温やけどしそうな熱さ！ 発熱は他製品と同じMacBook Pro Retinaディスプレイモデル【デジ通】
2,″完全に老害になった″ミスターに批判殺到
2,【Sports Watch】野村氏、プロ野球開幕問題に“セとパはいつもいがみ合う”
1,“スタバ”のコーヒーがデスクで作れちゃう！　本格派の味わいでスッキリ気分転換
1,結婚後のクリスマスはどう過ごす？
1,幸福感が減る冬は「別れの決断」に注意！
1,独立系システム開発会社 事業統括部長「年収はソコソコでいい」 - 年収1000万円プレイヤー図鑑 vol.6
0,テレビの高画質化は誰のため？コンテンツが性能に追いつかない【デジ通】
2,ユーロでも大胆不敵、″悪童″バロテッリとは何者なのか
1,インタビュー：小林可夢偉「F1は、夢のある仕事」
1,スマートフォンでRSSを購読する方法 - 転職活動に役立つ！ソーシャルメディア活用術 vol.14
0,私立中高5校とコラボ！　iPhone＆Androidアプリ制作を学ぶ「Life is Tech!サマーキャンプ」
0,常識を塗り替える異次元の軽さ！NEC 世界最軽量Ultrabookが凄い
0,Macの次期OS「Mountain Lion」の真の狙いとは？ 【役立つセキュリティ】
2,【Sports Watch】FA上原の選択肢、国内球団は「ないです」
1,ブランド牛のニューフェイス、“恵比寿牛”ってどんなお肉？
2,【Sports Watch】安藤美姫のコーチ・モロゾフ氏が語る「それは日本だけ」
1,【特集】Paul Smith | ポール・スミス春夏最新スーツカタログ[3/4]
2,【Sports Watch】楽天新監督候補・星野氏、現在の心境は？
